233 ,683 ,75 ,229 ,3823 ,553 ,759 ,4887 ,1439 ,604 ,7080 ,589 ,1027 ,62 ,23 ,1682 ,0 ,1404 ,394 ,5491 ,1015 ,3112 ,4468 ,1113 ,569 ,709 ,244 ,81 ,6295 ,449 ,32 ,308 
82 ,2057 ,415 ,104 ,518 ,1054 ,766 ,311 ,686 ,236 ,270 ,285 ,654 ,399 ,50 ,969 ,1404 ,0 ,506 ,1229 ,809 ,391 ,1108 ,282 ,455 ,1219 ,766 ,46 ,2204 ,1403 ,23 ,111 
10 ,6 ,124 ,35 ,74 ,298 ,78 ,62 ,48 ,13 ,25 ,89 ,75 ,45 ,9 ,286 ,394 ,506 ,0 ,390 ,178 ,53 ,496 ,179 ,582 ,362 ,408 ,62 ,631 ,1139 ,17 ,99 
675 ,23 ,3034 ,756 ,1755 ,1025 ,275 ,417 ,583 ,265 ,888 ,1584 ,2913 ,1787 ,391 ,2940 ,5491 ,1229 ,390 ,0 ,5119 ,2924 ,6286 ,2615 ,451 ,670 ,2384 ,171 ,7746 ,3721 ,835 ,711 
502 ,66 ,265 ,266 ,433 ,435 ,166 ,245 ,236 ,120 ,239 ,395 ,490 ,372 ,88 ,1378 ,1015 ,809 ,178 ,5119 ,0 ,3907 ,3661 ,1333 ,100 ,278 ,611 ,144 ,8391 ,1408 ,154 ,1213 
6 ,12 ,73 ,41 ,100 ,99 ,49 ,40 ,50 ,13 ,87 ,101 ,132 ,49 ,16 ,181 ,3112 ,391 ,53 ,2924 ,3907 ,0 ,850 ,474 ,47 ,353 ,323 ,122 ,2559 ,1016 ,23 ,320 
621 ,379 ,1268 ,270 ,886 ,677 ,5047 ,613 ,514 ,170 ,474 ,552 ,902 ,1182 ,71 ,1526 ,4468 ,1108 ,496 ,6286 ,3661 ,850 ,0 ,865 ,1123 ,629 ,713 ,165 ,7714 ,1661 ,179 ,399 
12 ,9 ,58 ,53 ,88 ,200 ,39 ,25 ,23 ,26 ,92 ,127 ,225 ,75 ,19 ,482 ,1113 ,282 ,179 ,2615 ,1333 ,474 ,865 ,0 ,529 ,763 ,283 ,139 ,5757 ,1550 ,48 ,220 
2 ,1 ,9 ,74 ,70 ,29 ,185 ,8 ,1 ,5 ,170 ,11 ,323 ,834 ,24 ,1065 ,569 ,455 ,582 ,451 ,100 ,47 ,1123 ,529 ,0 ,7 ,0 ,0 ,2686 ,65 ,88 ,727 
38 ,6 ,236 ,54 ,246 ,2171 ,231 ,333 ,172 ,183 ,137 ,889 ,4051 ,1429 ,264 ,1563 ,709 ,1219 ,362 ,670 ,278 ,353 ,629 ,763 ,7 ,0 ,7 ,43 ,1952 ,62 ,148 ,96 
191 ,0 ,591 ,147 ,207 ,5903 ,142 ,54 ,0 ,45 ,13 ,0 ,3 ,0 ,279 ,423 ,244 ,766 ,408 ,2384 ,611 ,323 ,713 ,283 ,0 ,7 ,0 ,49 ,2072 ,700 ,108 ,84 
13 ,2 ,35 ,76 ,73 ,48 ,20 ,14 ,14 ,3 ,23 ,47 ,43 ,13 ,3 ,330 ,81 ,46 ,62 ,171 ,144 ,122 ,165 ,139 ,0 ,43 ,49 ,0 ,494 ,220 ,22 ,33 
194 ,57 ,1421 ,383 ,821 ,1845 ,213 ,449 ,406 ,184 ,663 ,2801 ,3950 ,3009 ,224 ,5347 ,6295 ,2204 ,631 ,7746 ,8391 ,2559 ,7714 ,5757 ,2686 ,1952 ,2072 ,494 ,0 ,2874 ,246 ,573 
1110 ,1 ,5979 ,207 ,371 ,415 ,195 ,156 ,6 ,20 ,127 ,22 ,61 ,10 ,19 ,827 ,449 ,1403 ,1139 ,3721 ,1408 ,1016 ,1661 ,1550 ,65 ,62 ,700 ,220 ,2874 ,0 ,134 ,281 
6 ,2 ,46 ,47 ,796 ,123 ,1 ,16 ,8 ,5 ,25 ,119 ,98 ,25 ,5 ,306 ,32 ,23 ,17 ,835 ,154 ,23 ,179 ,48 ,88 ,148 ,108 ,22 ,246 ,134 ,0 ,1 
81 ,21 ,216 ,101 ,160 ,228 ,56 ,67 ,167 ,51 ,178 ,287 ,200 ,67 ,18 ,255 ,308 ,111 ,99 ,711 ,1213 ,320 ,399 ,220 ,727 ,96 ,84 ,33 ,573 ,281 ,1 ,0 
